Transaction_ID,Date,Customer_Name,Product,Total_Items,Total_Cost,Payment_Method,City,Store_Type,Discount_Applied,Customer_Category,Season,Promotion
1000023692,9/1/2020 5:29,Eduardo Garcia,"Yogurt', 'Olive Oil', 'Ironing Board'",2,56.69,Mobile Payment,Dallas,Warehouse Club,FALSE,Professional,Spring,BOGO (Buy One Get One)
1000023693,8/16/2020 9:24,Julie Rowe,Light Bulbs',5,72.45,Mobile Payment,Seattle,Supermarket,TRUE,Teenager,Spring,BOGO (Buy One Get One)
1000023694,4/10/2022 11:47,Brandon Castro,"Tea', 'Water', 'Banana', 'Diapers'",2,41.7,Mobile Payment,San Francisco,Warehouse Club,FALSE,Student,Fall,Discount on Selected Items
1000023695,9/6/2021 3:14,Wendy Miller,"Plant Fertilizer', 'Diapers', 'Banana'",6,88.48,Credit Card,Dallas,Convenience Store,FALSE,Student,Winter,None
1000023696,5/23/2020 23:13,Derek Phillips,"Trash Bags', 'Air Freshener', 'Tuna'",1,19.36,Debit Card,Dallas,Warehouse Club,FALSE,Teenager,Winter,BOGO (Buy One Get One)
1000023697,10/27/2023 19:04,Susan Sims,"BBQ Sauce', 'Beef', 'Ironing Board'",7,83.48,Cash,Houston,Convenience Store,TRUE,Professional,Winter,BOGO (Buy One Get One)
1000023698,5/18/2021 19:16,Keith Hernandez,Salmon',6,48.88,Mobile Payment,Boston,Supermarket,FALSE,Senior Citizen,Spring,None
1000023699,2/21/2022 22:49,James Johnson,"Lawn Mower', 'Ironing Board', 'Syrup', 'Cheese'",10,5.9,Debit Card,Atlanta,Pharmacy,TRUE,Professional,Summer,None
1000023700,6/8/2021 1:35,Roger Mason,"Ironing Board', 'Tuna', 'Tuna', 'Eggs', 'Garden Hose'",7,6.55,Debit Card,Miami,Convenience Store,TRUE,Middle-Aged,Winter,Discount on Selected Items
1000023701,7/7/2020 3:38,Michael Gomez,"Plant Fertilizer', 'Shampoo'",3,30.36,Mobile Payment,Atlanta,Warehouse Club,FALSE,Teenager,Summer,None
1000023702,7/28/2020 11:16,Stephanie Lopez,"Plant Fertilizer', 'Shampoo'",5,31.87,Credit Card,Chicago,Supermarket,FALSE,Middle-Aged,Fall,None
1000023703,9/15/2020 4:45,Johnny Flores,"Garden Hose', 'Pancake Mix'",1,75.8,Cash,Los Angeles,Pharmacy,FALSE,Middle-Aged,Summer,Discount on Selected Items
1000023704,11/3/2022 21:22,Daniel Lopez DDS,Cereal',4,47.95,Debit Card,Boston,Convenience Store,FALSE,Student,Winter,Discount on Selected Items
1000023705,7/28/2020 13:28,Terry Beltran DDS,"Syrup', 'Orange'",9,10.77,Mobile Payment,San Francisco,Supermarket,FALSE,Retiree,Summer,Discount on Selected Items
1000023706,11/24/2022 6:31,Timothy Wells,"Butter', 'Toilet Paper', 'Light Bulbs', 'Toothbrush'",10,28.58,Mobile Payment,Dallas,Supermarket,TRUE,Middle-Aged,Winter,Discount on Selected Items
1000023707,3/18/2023 14:47,Kathleen Gardner,"Mayonnaise', 'Cheese', 'Garden Hose', 'Banana'",7,45.75,Credit Card,Houston,Warehouse Club,FALSE,Young Adult,Spring,None
1000023708,2/3/2020 4:44,Jennifer Williams,"Hair Gel', 'Water', 'Orange', 'Water', 'Dish Soap'",10,28.83,Mobile Payment,San Francisco,Supermarket,TRUE,Student,Spring,BOGO (Buy One Get One)
1000023709,12/17/2022 9:38,Laura Carpenter,"Extension Cords', 'Ketchup', 'Dish Soap'",5,24.79,Mobile Payment,Boston,Department Store,FALSE,Homemaker,Spring,Discount on Selected Items
1000023710,2/26/2022 0:58,Kristina Cobb DDS,"Coffee', 'Orange', 'Tuna'",9,91.46,Mobile Payment,Houston,Specialty Store,FALSE,Homemaker,Summer,BOGO (Buy One Get One)
1000023711,12/20/2021 7:27,Stephanie Barrett,"Razors', 'Tomatoes', 'Banana', 'Potatoes', 'Diapers'",4,26.5,Cash,San Francisco,Convenience Store,TRUE,Middle-Aged,Fall,BOGO (Buy One Get One)
1000023712,5/11/2023 5:43,Michelle Lee,"Iron', 'Air Freshener', 'Peanut Butter', 'Hand Sanitizer', 'Shampoo'",2,12.12,Cash,Atlanta,Warehouse Club,FALSE,Young Adult,Summer,Discount on Selected Items
1000023713,5/31/2022 11:46,Diane Lynn,"Jam', 'Potatoes', 'Dish Soap', 'Ice Cream', 'Laundry Detergent'",1,23.48,Credit Card,Boston,Convenience Store,FALSE,Teenager,Winter,None
1000023714,10/9/2020 4:19,Madison Curry,"Yogurt', 'Garden Hose', 'Cleaning Spray'",1,14.95,Debit Card,Dallas,Specialty Store,FALSE,Professional,Spring,BOGO (Buy One Get One)
1000023715,10/10/2022 23:16,Michael Brown,"Air Freshener', 'Broom'",10,68.94,Mobile Payment,Seattle,Pharmacy,FALSE,Student,Winter,None
1000023716,4/20/2022 14:08,Roger Davis,"Toothbrush', 'Carrots', 'Deodorant', 'Toilet Paper'",6,76.52,Cash,Atlanta,Specialty Store,TRUE,Student,Fall,None
1000023717,8/3/2023 6:18,Tiffany Gallagher,"Tuna', 'Pickles', 'Cereal', 'Butter'",6,12.52,Credit Card,Dallas,Department Store,TRUE,Homemaker,Spring,BOGO (Buy One Get One)
1000023718,8/24/2020 12:02,Scott Manning,Jam',8,92.13,Cash,Atlanta,Pharmacy,TRUE,Retiree,Winter,Discount on Selected Items
1000023719,6/18/2020 21:57,Dawn Ball,Insect Repellent',1,40.86,Debit Card,Dallas,Supermarket,TRUE,Retiree,Summer,Discount on Selected Items
1000023720,3/30/2022 5:17,John Johnston,"Bath Towels', 'Water', 'BBQ Sauce', 'Extension Cords'",8,59.47,Debit Card,Atlanta,Department Store,FALSE,Retiree,Spring,None
1000023721,6/7/2022 1:53,Sarah Lester,"Razors', 'Orange', 'Olive Oil'",9,24.18,Debit Card,New York,Specialty Store,FALSE,Retiree,Winter,None
1000023722,2/23/2022 11:40,Angela Johnson,"Banana', 'Salmon', 'Chicken'",7,59.51,Credit Card,Dallas,Specialty Store,TRUE,Middle-Aged,Fall,None
1000023723,6/17/2022 6:44,Leah Spence,"Carrots', 'Cleaning Rags', 'Bath Towels', 'Ice Cream'",6,5.53,Debit Card,Chicago,Pharmacy,TRUE,Senior Citizen,Summer,None
1000023724,8/9/2020 5:09,Shawn Schwartz,"Bath Towels', 'Shrimp'",1,61.82,Debit Card,New York,Supermarket,TRUE,Student,Spring,Discount on Selected Items
1000023725,11/3/2020 14:47,Melanie White,Jam',4,74.05,Credit Card,Miami,Specialty Store,TRUE,Senior Citizen,Summer,Discount on Selected Items
1000023726,11/20/2020 14:37,Shannon Brown,"Sponges', 'Trash Bags', 'Power Strips', 'Apple', 'Trash Bags'",2,71.48,Mobile Payment,Chicago,Warehouse Club,FALSE,Professional,Spring,Discount on Selected Items
1000023727,4/20/2020 13:40,Natasha Green,Shower Gel',2,98.31,Cash,Boston,Convenience Store,TRUE,Professional,Summer,None
1000023728,5/8/2023 12:26,Sheila Lawson,Toothpaste',6,22.38,Mobile Payment,Seattle,Department Store,FALSE,Homemaker,Winter,Discount on Selected Items
1000023729,5/9/2022 0:00,Donna Harrison,"Pickles', 'Ketchup', 'Bath Towels'",3,80.71,Credit Card,Dallas,Convenience Store,TRUE,Student,Spring,Discount on Selected Items
1000023730,5/8/2022 20:31,Tony Hampton,"Spinach', 'Chicken', 'Toothpaste', 'Iron'",2,69.64,Credit Card,Houston,Convenience Store,TRUE,Homemaker,Spring,None
1000023731,2/27/2021 23:15,Laurie Stout,"Ketchup', 'Air Freshener', 'Bread', 'Hand Sanitizer'",2,35.7,Mobile Payment,New York,Department Store,TRUE,Student,Winter,Discount on Selected Items
1000023732,5/27/2021 9:17,Omar Anderson,"Potatoes', 'Rice'",5,24.36,Debit Card,Dallas,Department Store,TRUE,Young Adult,Summer,None
1000023733,10/28/2022 11:09,Miss Julie Combs,Tissues',2,90.76,Debit Card,Miami,Warehouse Club,FALSE,Senior Citizen,Winter,BOGO (Buy One Get One)
1000023734,2/26/2023 20:31,Kristina Boyd,"Toilet Paper', 'Ketchup'",7,60.6,Debit Card,New York,Pharmacy,FALSE,Senior Citizen,Summer,BOGO (Buy One Get One)
1000023735,6/1/2021 22:27,Erin Ochoa,"Toilet Paper', 'Cleaning Rags', 'Ironing Board'",10,7.69,Debit Card,New York,Warehouse Club,TRUE,Senior Citizen,Winter,None
1000023736,6/8/2023 21:38,Stephanie Kelly,"Lawn Mower', 'Cleaning Spray', 'Potatoes', 'Laundry Detergent', 'Pasta'",2,20.48,Cash,Dallas,Department Store,TRUE,Student,Winter,Discount on Selected Items
1000023737,6/20/2020 4:22,Ms. Brianna Steele,"Light Bulbs', 'Cheese', 'Cereal'",6,90.98,Cash,Boston,Department Store,TRUE,Homemaker,Summer,None
1000023738,1/9/2022 21:06,Amy Johnson,"Spinach', 'Dustpan', 'Cleaning Rags', 'Ironing Board'",10,24.39,Cash,Los Angeles,Warehouse Club,TRUE,Senior Citizen,Spring,None
1000023739,3/25/2020 17:01,Debbie Aguilar,Carrots',9,85.17,Credit Card,Boston,Department Store,FALSE,Professional,Fall,Discount on Selected Items
1000023740,7/6/2020 4:01,Jeffrey Diaz,"Toothpaste', 'Dish Soap'",8,35.51,Mobile Payment,Boston,Convenience Store,TRUE,Teenager,Summer,BOGO (Buy One Get One)
1000023741,3/3/2021 3:03,Jennifer Greene,"Ice Cream', 'Shower Gel', 'Lawn Mower'",10,34.64,Credit Card,Atlanta,Convenience Store,FALSE,Retiree,Summer,Discount on Selected Items
1000023742,7/29/2020 15:00,Isaiah Carey,Sponges',6,30.59,Debit Card,New York,Supermarket,TRUE,Student,Fall,None
1000023743,3/31/2020 19:49,Kristine Williams,"Potatoes', 'Mop', 'Banana', 'Air Freshener'",6,45.31,Cash,Boston,Warehouse Club,FALSE,Young Adult,Spring,None
1000023744,4/9/2022 19:33,Stacey Hudson,"Vacuum Cleaner', 'Plant Fertilizer'",9,17.49,Mobile Payment,Seattle,Department Store,TRUE,Teenager,Summer,None
1000023745,1/4/2021 1:30,Kevin Thomas,"Tea', 'Tissues', 'Tea', 'Potatoes'",2,7.38,Mobile Payment,Atlanta,Department Store,FALSE,Senior Citizen,Spring,BOGO (Buy One Get One)
1000023746,3/7/2022 8:29,Juan Morales,"Bath Towels', 'Garden Hose', 'Feminine Hygiene Products'",4,24.35,Credit Card,San Francisco,Supermarket,TRUE,Student,Summer,None
1000023747,3/20/2022 13:03,Shawna Henderson,"Spinach', 'Trash Cans', 'Shampoo'",7,25.13,Mobile Payment,Seattle,Pharmacy,TRUE,Retiree,Spring,BOGO (Buy One Get One)
1000023748,11/21/2020 3:39,Frank Swanson,"Canned Soup', 'Olive Oil', 'Power Strips'",3,99.06,Debit Card,Miami,Supermarket,FALSE,Senior Citizen,Winter,Discount on Selected Items
1000023749,11/16/2021 2:47,Shane Gillespie,"Lawn Mower', 'Butter', 'Deodorant', 'Salmon', 'Apple'",1,11.94,Mobile Payment,Chicago,Warehouse Club,TRUE,Middle-Aged,Winter,Discount on Selected Items
1000023750,9/16/2020 6:28,Alexis Mathews,Cereal',5,98.01,Debit Card,Miami,Specialty Store,TRUE,Young Adult,Spring,Discount on Selected Items
1000023751,2/24/2023 9:15,Timothy Baldwin,"Olive Oil', 'Hand Sanitizer', 'Chips'",1,42.91,Cash,New York,Warehouse Club,FALSE,Student,Fall,None
1000023752,7/12/2023 8:58,Donna Moore,"Dishware', 'Diapers', 'Power Strips', 'Laundry Detergent'",9,87.66,Debit Card,Los Angeles,Warehouse Club,FALSE,Middle-Aged,Winter,BOGO (Buy One Get One)
1000023753,8/17/2022 21:55,Richard Williams,"Spinach', 'Diapers', 'Light Bulbs', 'Power Strips'",5,27.97,Mobile Payment,Seattle,Warehouse Club,TRUE,Professional,Summer,BOGO (Buy One Get One)
1000023754,8/8/2023 8:32,Meghan Harris,"Coffee', 'Toothbrush', 'Hair Gel', 'Pickles'",6,47.83,Debit Card,Dallas,Warehouse Club,FALSE,Teenager,Winter,None
1000023755,12/22/2021 17:19,Carmen Bennett,"Shampoo', 'Carrots', 'Ice Cream', 'Diapers'",2,24.2,Cash,Boston,Convenience Store,FALSE,Professional,Winter,BOGO (Buy One Get One)
1000023756,8/14/2020 10:40,Matthew Ortega,"Light Bulbs', 'Eggs', 'Soda', 'Soap', 'Mop'",7,85.65,Cash,Dallas,Specialty Store,TRUE,Retiree,Winter,BOGO (Buy One Get One)
1000023757,6/16/2021 4:22,James Wheeler,"Air Freshener', 'Tuna', 'Onions', 'Dustpan'",3,76.31,Mobile Payment,Boston,Supermarket,FALSE,Middle-Aged,Fall,BOGO (Buy One Get One)
1000023758,6/1/2021 2:26,Katrina Martin,"Bread', 'Hand Sanitizer', 'Milk'",8,94.22,Mobile Payment,Los Angeles,Specialty Store,TRUE,Middle-Aged,Fall,Discount on Selected Items
1000023759,9/26/2021 20:58,Amber Wells,"Tomatoes', 'Tissues', 'Rice'",7,31.72,Cash,Chicago,Convenience Store,TRUE,Senior Citizen,Summer,BOGO (Buy One Get One)
1000023760,8/12/2021 15:25,Madeline Williamson,"Ironing Board', 'Chicken', 'Shaving Cream', 'Tomatoes'",8,61.05,Mobile Payment,Chicago,Warehouse Club,TRUE,Middle-Aged,Summer,BOGO (Buy One Get One)
1000023761,10/11/2020 10:53,Brent Lester,"Beef', 'Chicken', 'Canned Soup', 'Laundry Detergent'",7,9.69,Cash,Dallas,Warehouse Club,TRUE,Teenager,Winter,BOGO (Buy One Get One)
1000023762,5/4/2021 21:51,Gregory James,"Ice Cream', 'Apple'",4,80.41,Cash,New York,Pharmacy,TRUE,Middle-Aged,Winter,Discount on Selected Items
1000023763,10/10/2020 23:12,Rhonda Johnson,Tissues',3,11.59,Mobile Payment,Dallas,Warehouse Club,TRUE,Senior Citizen,Summer,BOGO (Buy One Get One)
1000023764,9/6/2020 15:07,Mrs. Joanne Fowler,"Ironing Board', 'Milk', 'Broom', 'Power Strips', 'Toothbrush'",3,17.18,Debit Card,San Francisco,Convenience Store,TRUE,Homemaker,Winter,None
1000023765,11/18/2022 6:52,Jimmy Taylor,"Apple', 'Mop', 'Yogurt', 'Deodorant', 'Orange'",5,40.79,Debit Card,Boston,Convenience Store,TRUE,Senior Citizen,Spring,None
1000023766,1/30/2023 11:55,Lauren Walters,Canned Soup',3,63.16,Credit Card,Boston,Convenience Store,TRUE,Professional,Winter,Discount on Selected Items
1000023767,4/12/2023 20:28,Angela Larsen,Carrots',3,14.26,Credit Card,Los Angeles,Department Store,FALSE,Student,Summer,BOGO (Buy One Get One)
1000023768,10/9/2022 7:23,Cameron Wolfe,Pancake Mix',2,58.47,Debit Card,Seattle,Specialty Store,FALSE,Student,Winter,Discount on Selected Items
1000023769,1/1/2023 17:57,Brandy Lowery,"Ice Cream', 'Spinach', 'Mop'",2,60.84,Cash,New York,Specialty Store,TRUE,Middle-Aged,Fall,BOGO (Buy One Get One)
1000023770,7/28/2021 20:44,Jeffrey Williams,"Mayonnaise', 'Baby Wipes'",6,47.17,Cash,Chicago,Department Store,FALSE,Teenager,Fall,None
1000023771,1/7/2020 11:13,Haley Miller,Feminine Hygiene Products',5,73.18,Credit Card,San Francisco,Specialty Store,FALSE,Teenager,Spring,Discount on Selected Items
1000023772,1/14/2023 10:11,Hector Williams,"Cereal', 'Diapers'",10,51.94,Cash,Seattle,Warehouse Club,FALSE,Professional,Summer,Discount on Selected Items
1000023773,6/24/2023 6:08,Anthony Andrews,"Sponges', 'Air Freshener', 'Plant Fertilizer', 'Garden Hose'",5,8.74,Debit Card,Chicago,Specialty Store,FALSE,Professional,Fall,None
1000023774,3/9/2021 1:30,Kendra Bond,"Bath Towels', 'Cheese', 'Sponges', 'Banana'",1,99.51,Debit Card,Boston,Department Store,FALSE,Young Adult,Spring,BOGO (Buy One Get One)
1000023775,1/12/2023 21:01,Cameron Harris,Diapers',8,92.4,Debit Card,New York,Supermarket,FALSE,Homemaker,Winter,BOGO (Buy One Get One)
1000023776,9/8/2022 6:05,Emily Reilly,"Dishware', 'Honey', 'Butter'",7,13.04,Cash,Houston,Supermarket,TRUE,Retiree,Winter,BOGO (Buy One Get One)
1000023777,12/14/2020 3:34,Charlene Robinson,"Feminine Hygiene Products', 'Shower Gel', 'Shower Gel', 'Baby Wipes'",2,92.22,Credit Card,San Francisco,Warehouse Club,TRUE,Retiree,Summer,BOGO (Buy One Get One)
1000023778,8/28/2020 5:54,Benjamin Avila,"Chips', 'Plant Fertilizer'",10,40.06,Cash,Dallas,Pharmacy,TRUE,Young Adult,Winter,BOGO (Buy One Get One)
1000023779,10/17/2022 6:35,Matthew Jones,"Toothbrush', 'Tea', 'Pancake Mix'",8,12.85,Credit Card,Los Angeles,Specialty Store,FALSE,Professional,Fall,None
1000023780,3/3/2023 6:09,Joseph Mitchell,"Baby Wipes', 'Paper Towels', 'Honey'",2,34.04,Cash,Seattle,Convenience Store,FALSE,Retiree,Summer,BOGO (Buy One Get One)
1000023781,5/16/2021 1:54,Nicole Hawkins,Tuna',5,5.78,Cash,Los Angeles,Convenience Store,FALSE,Homemaker,Winter,BOGO (Buy One Get One)
1000023782,4/12/2020 19:57,Christine Pierce,"BBQ Sauce', 'Shaving Cream', 'Potatoes', 'Water', 'Chicken'",9,88.93,Cash,Seattle,Warehouse Club,FALSE,Middle-Aged,Winter,Discount on Selected Items
1000023783,3/6/2020 5:04,Andrea Nielsen,"Olive Oil', 'Ketchup', 'Hair Gel', 'Ketchup'",1,58.06,Debit Card,Houston,Department Store,FALSE,Senior Citizen,Fall,None
1000023784,10/22/2021 18:18,Mrs. Desiree Ryan,"Shampoo', 'Pickles', 'Sponges'",9,74.96,Credit Card,Los Angeles,Pharmacy,TRUE,Homemaker,Spring,None
1000023785,9/24/2023 4:03,Billy Dalton,"Deodorant', 'Ketchup', 'Dish Soap'",2,77.67,Mobile Payment,Miami,Specialty Store,FALSE,Teenager,Fall,None
1000023786,5/29/2020 0:41,Zachary Farrell,Beef',8,73.78,Mobile Payment,Atlanta,Specialty Store,FALSE,Student,Spring,BOGO (Buy One Get One)
1000023787,9/6/2022 19:02,David Monroe,"Power Strips', 'Hand Sanitizer', 'Mayonnaise', 'Insect Repellent', 'Baby Wipes'",1,42.37,Mobile Payment,New York,Specialty Store,TRUE,Middle-Aged,Winter,BOGO (Buy One Get One)
1000023788,7/28/2021 18:14,Kristi Davis,"Power Strips', 'Soda', 'Toothpaste'",1,28.67,Cash,Dallas,Pharmacy,TRUE,Middle-Aged,Summer,BOGO (Buy One Get One)
1000023789,2/20/2022 19:19,Nicholas Parsons,Tuna',9,13.07,Cash,Dallas,Warehouse Club,FALSE,Middle-Aged,Summer,Discount on Selected Items
1000023790,1/8/2022 4:43,Jose Bennett,"Tissues', 'Tuna'",5,66.68,Cash,Boston,Warehouse Club,FALSE,Homemaker,Summer,None
1000023791,3/6/2020 12:34,Anne Kemp,"Honey', 'Extension Cords', 'Mayonnaise', 'Dishware'",2,75.63,Cash,Dallas,Department Store,FALSE,Young Adult,Spring,None
1000023792,8/18/2022 0:35,Brian Hoover,"Syrup', 'Plant Fertilizer'",8,20.3,Cash,Chicago,Warehouse Club,TRUE,Retiree,Winter,BOGO (Buy One Get One)
1000023793,3/31/2021 2:29,Scott Maxwell,"Shampoo', 'Peanut Butter', 'Apple', 'Pancake Mix', 'Cereal'",6,34.57,Mobile Payment,Seattle,Department Store,FALSE,Young Adult,Summer,None
1000023794,3/26/2021 22:56,Jacob Patel,"Iron', 'Dish Soap', 'Toothpaste', 'Toothbrush'",4,16.75,Mobile Payment,Houston,Convenience Store,TRUE,Student,Summer,None
1000023795,3/13/2023 18:28,Cheryl Jordan,Carrots',7,74.6,Cash,New York,Supermarket,TRUE,Teenager,Winter,None
1000023796,9/23/2023 8:08,Faith Taylor,Eggs',9,96.62,Mobile Payment,Boston,Pharmacy,FALSE,Teenager,Spring,None
1000023797,7/12/2023 20:01,Kelly Kelly,"Canned Soup', 'Dish Soap', 'Garden Hose'",5,32.9,Mobile Payment,Miami,Supermarket,TRUE,Homemaker,Summer,Discount on Selected Items
1000023798,7/18/2022 11:28,Megan Payne,"Canned Soup', 'Banana'",4,50.78,Debit Card,Seattle,Department Store,TRUE,Teenager,Winter,BOGO (Buy One Get One)
1000023799,8/27/2023 4:38,Jessica Romero,"Cereal', 'Toothbrush', 'Razors'",10,29.33,Debit Card,Boston,Pharmacy,FALSE,Teenager,Summer,Discount on Selected Items
1000023800,4/25/2020 11:11,Jerome Baker,"Cleaning Spray', 'Tomatoes', 'Paper Towels'",4,12.45,Debit Card,Houston,Convenience Store,TRUE,Retiree,Spring,None
1000023801,3/31/2023 15:47,Bradley Parker,"Pasta', 'Pancake Mix', 'Feminine Hygiene Products', 'Ice Cream'",2,90.08,Credit Card,San Francisco,Specialty Store,FALSE,Retiree,Winter,BOGO (Buy One Get One)
1000023802,7/28/2020 1:21,Seth Larsen,"Tea', 'Iron', 'Ironing Board', 'Shaving Cream'",8,59.03,Mobile Payment,Houston,Department Store,TRUE,Professional,Summer,BOGO (Buy One Get One)
1000023803,2/6/2021 0:33,Renee Mathews,"Trash Cans', 'Tissues', 'Dish Soap'",5,7.66,Mobile Payment,Miami,Specialty Store,TRUE,Homemaker,Winter,BOGO (Buy One Get One)
1000023804,7/21/2023 10:09,Catherine Brown,"Bath Towels', 'Tuna', 'Mustard', 'Garden Hose'",4,59.3,Cash,Atlanta,Specialty Store,FALSE,Teenager,Winter,None
1000023805,5/9/2021 6:47,Pamela Lopez,"Ironing Board', 'Shampoo', 'Ironing Board', 'Dish Soap', 'Plant Fertilizer'",4,15.25,Mobile Payment,Chicago,Supermarket,TRUE,Senior Citizen,Summer,None
1000023806,6/16/2020 8:10,Aaron Santiago,"Dustpan', 'Tea', 'Onions', 'Laundry Detergent'",3,88.75,Mobile Payment,Miami,Warehouse Club,FALSE,Retiree,Winter,None
1000023807,9/4/2022 15:41,Deanna Fuller,"Jam', 'Tomatoes', 'Soap', 'Soda'",3,24.89,Debit Card,Atlanta,Specialty Store,TRUE,Young Adult,Winter,Discount on Selected Items
1000023808,7/12/2022 5:42,Janet Scott,"Cereal', 'Milk', 'Shower Gel', 'Air Freshener'",1,67.07,Credit Card,Houston,Convenience Store,FALSE,Teenager,Spring,BOGO (Buy One Get One)
1000023809,9/13/2022 5:48,Robert Collier,Ketchup',1,5.8,Credit Card,Los Angeles,Warehouse Club,FALSE,Student,Fall,BOGO (Buy One Get One)
1000023810,5/8/2020 6:59,Ryan Bryant,Coffee',8,38.62,Credit Card,Houston,Department Store,TRUE,Young Adult,Summer,Discount on Selected Items
1000023811,9/2/2021 15:52,Lynn Ramirez,"Apple', 'Toothpaste', 'Vacuum Cleaner'",8,27.51,Debit Card,New York,Pharmacy,TRUE,Retiree,Winter,Discount on Selected Items
1000023812,8/26/2021 18:46,Dylan Jones,"Mustard', 'Onions', 'Insect Repellent', 'Chicken', 'Carrots'",10,80.26,Mobile Payment,Atlanta,Convenience Store,TRUE,Homemaker,Fall,BOGO (Buy One Get One)
1000023813,7/22/2022 19:29,Donald Stone,Ketchup',7,43.78,Debit Card,Boston,Department Store,FALSE,Senior Citizen,Winter,None
1000023814,1/23/2020 12:57,Elizabeth Wright,"BBQ Sauce', 'Lawn Mower', 'Vinegar', 'Trash Bags', 'Hair Gel'",9,70.24,Debit Card,Boston,Pharmacy,TRUE,Homemaker,Spring,None
1000023815,3/14/2022 12:18,Misty Miller,"Yogurt', 'BBQ Sauce', 'Toothpaste'",9,12.79,Cash,Boston,Warehouse Club,TRUE,Teenager,Fall,BOGO (Buy One Get One)
1000023816,11/5/2022 21:02,James Nelson,"Cereal', 'Toothpaste', 'Dustpan', 'Toothpaste'",6,91.86,Debit Card,Los Angeles,Supermarket,FALSE,Senior Citizen,Spring,None
1000023817,6/6/2021 19:44,Alexandra Hill,"Tomatoes', 'Salmon', 'Peanut Butter', 'Canned Soup'",6,34.16,Cash,Seattle,Pharmacy,TRUE,Senior Citizen,Winter,Discount on Selected Items
1000023818,4/12/2022 9:27,Joseph Quinn,"Pickles', 'Banana', 'Banana', 'Ironing Board', 'Toothpaste'",5,20.66,Credit Card,San Francisco,Warehouse Club,FALSE,Middle-Aged,Fall,None
1000023819,3/24/2022 5:55,Breanna Bryant DDS,"Broom', 'Dustpan', 'Paper Towels', 'Potatoes'",8,97.07,Debit Card,Houston,Specialty Store,FALSE,Homemaker,Spring,BOGO (Buy One Get One)
1000023820,8/15/2021 21:45,Makayla Bailey,Coffee',5,8.26,Debit Card,San Francisco,Pharmacy,FALSE,Young Adult,Spring,Discount on Selected Items
1000023821,7/14/2022 4:40,Derek Olson,"Toothpaste', 'Coffee', 'Feminine Hygiene Products'",5,52.37,Cash,San Francisco,Specialty Store,TRUE,Young Adult,Spring,Discount on Selected Items
1000023822,4/28/2023 10:07,Tara Clark,"Baby Wipes', 'Syrup', 'Cereal'",1,79.29,Cash,Dallas,Supermarket,TRUE,Homemaker,Spring,BOGO (Buy One Get One)
1000023823,5/4/2023 5:24,Brittney Mitchell,"Shower Gel', 'Toothpaste'",4,61.3,Mobile Payment,Dallas,Convenience Store,TRUE,Retiree,Summer,BOGO (Buy One Get One)
1000023824,3/27/2022 10:56,Lindsay Brewer,Air Freshener',3,81.85,Debit Card,Dallas,Supermarket,TRUE,Professional,Fall,Discount on Selected Items
1000023825,3/8/2023 4:12,Alejandra Gonzalez,Laundry Detergent',1,47.09,Debit Card,Seattle,Supermarket,FALSE,Homemaker,Summer,None
1000023826,7/24/2020 4:11,David Pruitt,"Toothpaste', 'Tuna'",7,53.77,Cash,Dallas,Department Store,FALSE,Young Adult,Summer,BOGO (Buy One Get One)
1000023827,2/19/2022 22:07,Mary Wilson,Cleaning Rags',8,34.29,Mobile Payment,San Francisco,Supermarket,FALSE,Young Adult,Spring,None
1000023828,5/15/2020 15:34,Christopher Hunt,"Laundry Detergent', 'BBQ Sauce', 'Jam'",10,45.19,Credit Card,Boston,Specialty Store,TRUE,Homemaker,Winter,BOGO (Buy One Get One)
1000023829,3/3/2022 17:58,Tanner Thomas,"Tuna', 'Cleaning Rags', 'Cleaning Spray', 'Toothpaste', 'Tuna'",8,70.18,Credit Card,Chicago,Warehouse Club,TRUE,Senior Citizen,Summer,None
1000023830,9/13/2021 17:32,Andrea Thomas,Cereal Bars',6,41.76,Credit Card,New York,Specialty Store,TRUE,Middle-Aged,Winter,Discount on Selected Items
1000023831,12/4/2020 1:27,Mark Martin,"Bath Towels', 'Pancake Mix', 'Sponges', 'Air Freshener', 'Dishware'",8,7.29,Debit Card,Houston,Warehouse Club,FALSE,Middle-Aged,Summer,Discount on Selected Items
1000023832,4/14/2020 11:38,Maria Grant,"Pancake Mix', 'Sponges', 'Vinegar', 'Cheese', 'Butter'",8,62.87,Mobile Payment,San Francisco,Department Store,FALSE,Senior Citizen,Winter,None
1000023833,7/17/2023 3:30,Jennifer Walker,"Beef', 'Shampoo', 'Butter'",9,26.72,Mobile Payment,New York,Convenience Store,FALSE,Middle-Aged,Spring,None
1000023834,9/11/2023 13:23,Tina Bowman,Mayonnaise',9,32.49,Credit Card,Seattle,Department Store,TRUE,Young Adult,Summer,Discount on Selected Items
1000023835,1/15/2021 17:30,Sara Hawkins,"Cleaning Spray', 'Jam', 'Paper Towels'",9,48.71,Cash,New York,Supermarket,TRUE,Professional,Winter,Discount on Selected Items
1000023836,11/22/2022 1:49,Lance Castro,"Pasta', 'Soda', 'Hand Sanitizer', 'Tissues'",4,94.6,Debit Card,Miami,Specialty Store,TRUE,Young Adult,Spring,None
1000023837,2/6/2021 9:19,Richard Harrington,"Ketchup', 'Apple', 'Baby Wipes', 'Shaving Cream'",2,93.65,Debit Card,Seattle,Specialty Store,FALSE,Teenager,Fall,Discount on Selected Items
