HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Surname,Deck,Cabin number,Side of ship,Group number,Passengers within group,Total spend,Group size,Is alone,No spending,Luxury spending,Basic spending,Spending per person,Transported
Earth,False,55 Cancri e,20.0,False,97.0,279.0,0.0,301.0,39.0,Tersimpson,F,1555,S,8119,3,716.0,3,False,False,340.0,279.0,238.66666666666666,False
Europa,False,55 Cancri e,36.0,False,0.0,4260.0,0.0,0.0,1678.0,Pacticious,D,253,P,8120,1,5938.0,1,True,False,1678.0,4260.0,5938.0,True
Earth,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Kimpson,G,1311,P,8121,1,0.0,1,True,True,0.0,0.0,0.0,True
Europa,False,55 Cancri e,58.0,False,0.0,226.0,0.0,5481.0,0.0,Coning,C,302,S,8122,1,5707.0,3,False,False,5481.0,226.0,1902.3333333333333,False
Europa,False,TRAPPIST-1e,37.0,False,79.0,218.0,0.0,442.0,659.0,Coning,C,302,S,8122,2,1398.0,3,False,False,1101.0,218.0,466.0,True
Europa,False,TRAPPIST-1e,26.0,False,0.0,13.0,0.0,3803.0,3557.0,Coning,C,302,S,8122,3,7373.0,3,False,False,7360.0,13.0,2457.6666666666665,False
Earth,True,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,Newtontoss,G,1312,P,8123,1,0.0,1,True,True,0.0,0.0,0.0,False
Earth,False,TRAPPIST-1e,44.0,False,0.0,903.0,0.0,0.0,0.0,Paynard,F,1681,P,8124,1,903.0,1,True,False,0.0,903.0,903.0,False
Mars,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Queke,F,1682,P,8128,1,0.0,1,True,True,0.0,0.0,0.0,True
Earth,True,55 Cancri e,13.0,False,0.0,0.0,0.0,0.0,0.0,Casonston,Unknown,-1,,8129,1,0.0,5,False,True,0.0,0.0,0.0,True
Earth,False,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Casonston,G,1313,P,8129,2,0.0,5,False,True,0.0,0.0,0.0,True
Earth,False,TRAPPIST-1e,24.0,False,381.0,925.0,342.0,0.0,642.0,Casonston,F,1683,P,8129,3,2290.0,5,False,False,642.0,1267.0,458.0,False
Earth,False,55 Cancri e,27.0,False,3.0,13.0,0.0,0.0,788.0,Casonston,F,1683,P,8129,4,804.0,5,False,False,788.0,13.0,160.8,False
Earth,False,TRAPPIST-1e,39.0,False,44.0,1620.0,0.0,6.0,0.0,Casonston,E,522,P,8129,5,1670.0,5,False,False,6.0,1620.0,334.0,False
Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Mcbriddley,G,1308,S,8130,1,0.0,3,False,True,0.0,0.0,0.0,False
Earth,False,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,Mcbriddley,G,1308,S,8130,2,0.0,3,False,True,0.0,0.0,0.0,False
Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Mcbriddley,G,1308,S,8130,3,0.0,3,False,True,0.0,0.0,0.0,False
Mars,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Shbre,F,1557,S,8131,1,0.0,1,True,True,0.0,0.0,0.0,True
Mars,False,TRAPPIST-1e,27.0,False,831.0,0.0,0.0,867.0,20.0,Suncy,D,254,P,8133,1,1718.0,1,True,False,887.0,0.0,1718.0,False
Europa,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Coudered,C,267,P,8135,1,0.0,1,True,True,0.0,0.0,0.0,True
Europa,True,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,Inderad,C,268,P,8136,1,0.0,2,False,True,0.0,0.0,0.0,True
Europa,False,TRAPPIST-1e,60.0,False,0.0,5998.0,0.0,4794.0,8.0,Inderad,C,268,P,8136,2,10800.0,2,False,False,4802.0,5998.0,5400.0,False
Earth,False,TRAPPIST-1e,18.0,False,0.0,297.0,0.0,588.0,23.0,Fielson,G,1314,P,8137,1,908.0,1,True,False,611.0,297.0,908.0,False
Earth,True,55 Cancri e,20.0,False,0.0,0.0,0.0,0.0,0.0,Whitneyes,G,1315,P,8138,1,0.0,1,True,True,0.0,0.0,0.0,False
Earth,False,TRAPPIST-1e,25.0,False,11.0,780.0,0.0,0.0,0.0,Mirezavis,E,523,P,8139,1,791.0,1,True,False,0.0,780.0,791.0,True
Earth,True,PSO J318.5-22,24.0,False,0.0,0.0,0.0,0.0,0.0,Chapmaney,G,1309,S,8140,1,0.0,1,True,True,0.0,0.0,0.0,True
Earth,True,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,Belley,G,1310,S,8141,1,0.0,1,True,True,0.0,0.0,0.0,True
Earth,False,TRAPPIST-1e,18.0,False,0.0,17.0,5.0,0.0,712.0,Vines,F,1558,S,8143,1,734.0,1,True,False,712.0,22.0,734.0,True
Europa,True,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,0.0,Donotaked,B,270,P,8144,1,0.0,4,False,True,0.0,0.0,0.0,True
Europa,False,TRAPPIST-1e,13.0,False,0.0,3680.0,0.0,1529.0,3854.0,Chsere,B,270,P,8144,2,9063.0,4,False,False,5383.0,3680.0,2265.75,False
Europa,False,TRAPPIST-1e,28.0,False,0.0,3317.0,77.0,0.0,130.0,Chsere,B,270,P,8144,3,3524.0,4,False,False,130.0,3394.0,881.0,True
Europa,False,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,Donotaked,B,270,P,8144,4,0.0,4,False,True,0.0,0.0,0.0,True
Earth,False,TRAPPIST-1e,20.0,False,0.0,142.0,0.0,3528.0,92.0,Pittler,G,1317,P,8147,1,3762.0,4,False,False,3620.0,142.0,940.5,False
Earth,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Pittler,Unknown,-1,,8147,2,0.0,4,False,True,0.0,0.0,0.0,True
Earth,False,TRAPPIST-1e,42.0,False,18.0,5.0,470.0,356.0,57.0,Pittler,G,1317,P,8147,3,906.0,4,False,False,413.0,475.0,226.5,False
Earth,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Pittler,G,1317,P,8147,4,0.0,4,False,True,0.0,0.0,0.0,True
Earth,False,TRAPPIST-1e,18.0,False,0.0,508.0,0.0,44.0,257.0,Cartez,G,1318,P,8148,1,809.0,1,True,False,301.0,508.0,809.0,False
Earth,True,PSO J318.5-22,26.0,False,0.0,0.0,0.0,0.0,0.0,Contrevins,G,1319,P,8149,1,0.0,1,True,True,0.0,0.0,0.0,False
Mars,True,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,Kart,E,539,S,8150,1,0.0,3,False,True,0.0,0.0,0.0,True
Mars,True,PSO J318.5-22,49.0,False,0.0,0.0,0.0,0.0,0.0,Kart,E,539,S,8150,2,0.0,3,False,True,0.0,0.0,0.0,True
Mars,False,TRAPPIST-1e,19.0,False,691.0,0.0,10.0,561.0,25.0,Kart,E,539,S,8150,3,1287.0,3,False,False,586.0,10.0,429.0,False
Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Bullisey,G,1312,S,8152,1,0.0,1,True,True,0.0,0.0,0.0,False
Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Hickett,G,1320,P,8153,1,0.0,1,True,True,0.0,0.0,0.0,False
Earth,False,PSO J318.5-22,53.0,False,90.0,29.0,102.0,244.0,56.0,Yorkland,G,1321,P,8156,1,521.0,1,True,False,300.0,131.0,521.0,False
Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Morelly,G,1313,S,8157,1,0.0,6,False,True,0.0,0.0,0.0,True
Earth,False,55 Cancri e,39.0,False,1663.0,0.0,262.0,229.0,0.0,Morelly,F,1560,S,8157,2,2154.0,6,False,False,229.0,262.0,359.0,False
Earth,False,TRAPPIST-1e,45.0,False,0.0,0.0,2778.0,1910.0,0.0,Morelly,G,1313,S,8157,3,4688.0,6,False,False,1910.0,2778.0,781.3333333333334,False
Earth,True,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,Morelly,G,1313,S,8157,4,0.0,6,False,True,0.0,0.0,0.0,True
Earth,False,55 Cancri e,1.0,False,0.0,0.0,0.0,0.0,0.0,Morelly,G,1313,S,8157,5,0.0,6,False,True,0.0,0.0,0.0,True
Earth,False,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,Morelly,G,1313,S,8157,6,0.0,6,False,True,0.0,0.0,0.0,True
Mars,False,TRAPPIST-1e,40.0,False,953.0,0.0,356.0,0.0,0.0,Repie,F,1686,P,8158,1,1309.0,1,True,False,0.0,356.0,1309.0,False
Earth,False,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,622.0,8.0,Guerson,F,1687,P,8159,1,630.0,1,True,False,630.0,0.0,630.0,False
Earth,False,TRAPPIST-1e,18.0,False,1157.0,28.0,50.0,0.0,0.0,Pooles,F,1688,P,8161,1,1235.0,1,True,False,0.0,78.0,1235.0,False
Europa,False,TRAPPIST-1e,47.0,False,0.0,314.0,0.0,889.0,1090.0,Fringh,E,524,P,8162,1,2293.0,1,True,False,1979.0,314.0,2293.0,False
Earth,False,TRAPPIST-1e,31.0,False,0.0,918.0,0.0,0.0,900.0,Wolfernan,G,1314,S,8164,1,1818.0,1,True,False,900.0,918.0,1818.0,False
Mars,False,TRAPPIST-1e,27.0,False,279.0,11.0,40.0,718.0,0.0,One,E,525,P,8165,1,1048.0,1,True,False,718.0,51.0,1048.0,False
Earth,True,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,Foxter,G,1315,S,8167,1,0.0,1,True,True,0.0,0.0,0.0,True
Earth,False,55 Cancri e,32.0,False,7.0,723.0,0.0,6.0,13.0,Carpentley,F,1561,S,8168,1,749.0,8,False,False,19.0,723.0,93.625,False
Earth,False,TRAPPIST-1e,32.0,False,293.0,889.0,1.0,1.0,200.0,Boyers,F,1561,S,8168,2,1384.0,8,False,False,201.0,890.0,173.0,False
Earth,False,TRAPPIST-1e,21.0,False,644.0,0.0,0.0,0.0,2.0,Carpentley,F,1561,S,8168,3,646.0,8,False,False,2.0,0.0,80.75,False
Earth,False,TRAPPIST-1e,27.0,False,4.0,0.0,9.0,20.0,831.0,Boyers,F,1561,S,8168,4,864.0,8,False,False,851.0,9.0,108.0,False
Earth,False,TRAPPIST-1e,22.0,False,753.0,0.0,0.0,0.0,0.0,Carpentley,G,1316,S,8168,5,753.0,8,False,False,0.0,0.0,94.125,False
Earth,False,TRAPPIST-1e,18.0,False,0.0,858.0,2.0,0.0,0.0,Carpentley,G,1316,S,8168,6,860.0,8,False,False,0.0,860.0,107.5,True
Earth,True,PSO J318.5-22,28.0,False,0.0,0.0,0.0,0.0,0.0,Boyers,G,1316,S,8168,7,0.0,8,False,True,0.0,0.0,0.0,True
Earth,True,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,Boyers,G,1316,S,8168,8,0.0,8,False,True,0.0,0.0,0.0,True
Earth,False,TRAPPIST-1e,46.0,False,0.0,0.0,594.0,154.0,0.0,Beckerson,F,1690,P,8171,1,748.0,1,True,False,154.0,594.0,748.0,False
Europa,False,TRAPPIST-1e,44.0,False,0.0,3771.0,0.0,521.0,4.0,Shricatory,C,304,S,8173,1,4296.0,1,True,False,525.0,3771.0,4296.0,True
Europa,True,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,Geraing,C,305,S,8175,1,0.0,1,True,True,0.0,0.0,0.0,True
Europa,False,55 Cancri e,28.0,False,5.0,8252.0,0.0,181.0,3027.0,Guloofant,A,98,S,8176,1,11465.0,1,True,False,3208.0,8252.0,11465.0,False
Earth,False,TRAPPIST-1e,31.0,False,116.0,0.0,298.0,2.0,227.0,Wallerson,G,1317,S,8177,1,643.0,1,True,False,229.0,298.0,643.0,False
Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Weavesend,G,1318,S,8178,1,0.0,1,True,True,0.0,0.0,0.0,True
Earth,False,PSO J318.5-22,18.0,False,0.0,220.0,4.0,0.0,532.0,Fowlesterez,F,1564,S,8182,1,756.0,1,True,False,532.0,224.0,756.0,False
Earth,False,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,Jenkinnedy,G,1319,S,8186,1,0.0,4,False,True,0.0,0.0,0.0,True
Earth,True,PSO J318.5-22,0.0,False,0.0,0.0,0.0,0.0,0.0,Jenkinnedy,G,1319,S,8186,2,0.0,4,False,True,0.0,0.0,0.0,True
Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Estiagosen,G,1319,S,8186,3,0.0,4,False,True,0.0,0.0,0.0,False
Earth,True,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,Jenkinnedy,G,1319,S,8186,4,0.0,4,False,True,0.0,0.0,0.0,False
Europa,False,TRAPPIST-1e,35.0,False,0.0,747.0,0.0,0.0,2478.0,Fanchy,C,271,P,8189,1,3225.0,1,True,False,2478.0,747.0,3225.0,False
Europa,True,55 Cancri e,43.0,False,0.0,0.0,0.0,0.0,0.0,Ingalt,B,320,S,8190,1,0.0,1,True,True,0.0,0.0,0.0,True
Earth,False,PSO J318.5-22,18.0,False,0.0,0.0,19.0,751.0,4.0,Gaington,G,1320,S,8191,1,774.0,1,True,False,755.0,19.0,774.0,False
Earth,False,TRAPPIST-1e,18.0,False,539.0,2.0,3.0,900.0,0.0,Mcphernard,F,1566,S,8192,1,1444.0,1,True,False,900.0,5.0,1444.0,False
Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,662.0,30.0,0.0,Puckenton,F,1567,S,8194,1,692.0,1,True,False,30.0,662.0,692.0,True
Earth,False,55 Cancri e,49.0,False,598.0,0.0,0.0,118.0,0.0,Sellentry,F,1693,P,8197,1,716.0,1,True,False,118.0,0.0,716.0,False
Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Drakeekss,G,1329,P,8199,1,0.0,1,True,True,0.0,0.0,0.0,False
Earth,True,PSO J318.5-22,22.0,False,0.0,0.0,0.0,0.0,0.0,Wheelez,G,1330,P,8200,1,0.0,1,True,True,0.0,0.0,0.0,True
Europa,False,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Unkcatted,C,306,S,8202,1,0.0,6,False,True,0.0,0.0,0.0,True
Europa,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Unkcatted,C,306,S,8202,2,0.0,6,False,True,0.0,0.0,0.0,True
Earth,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Unkcatted,C,306,S,8202,3,0.0,6,False,True,0.0,0.0,0.0,True
Europa,False,TRAPPIST-1e,39.0,False,19.0,3603.0,0.0,421.0,517.0,Unkcatted,C,306,S,8202,4,4560.0,6,False,False,938.0,3603.0,760.0,True
Europa,False,55 Cancri e,36.0,False,0.0,8151.0,5.0,0.0,8182.0,Unkcatted,C,306,S,8202,5,16338.0,6,False,False,8182.0,8156.0,2723.0,False
Europa,True,TRAPPIST-1e,53.0,False,0.0,0.0,0.0,0.0,0.0,Unkcatted,C,306,S,8202,6,0.0,6,False,True,0.0,0.0,0.0,True
Europa,False,55 Cancri e,23.0,False,0.0,395.0,0.0,6.0,0.0,Pernised,C,307,S,8203,1,401.0,2,False,False,6.0,395.0,200.5,False
Europa,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Pernised,C,307,S,8203,2,0.0,2,False,True,0.0,0.0,0.0,True
Europa,False,TRAPPIST-1e,25.0,False,0.0,1003.0,1629.0,73.0,748.0,Distured,E,541,S,8204,1,3453.0,2,False,False,821.0,2632.0,1726.5,False
Europa,False,TRAPPIST-1e,30.0,False,209.0,157.0,2566.0,171.0,472.0,Distured,E,541,S,8204,2,3575.0,2,False,False,643.0,2723.0,1787.5,False
Earth,False,TRAPPIST-1e,20.0,False,625.0,0.0,2.0,0.0,0.0,Fulloydez,G,1331,P,8205,1,627.0,1,True,False,0.0,2.0,627.0,False
Mars,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,Buche,F,1695,P,8207,1,0.0,1,True,True,0.0,0.0,0.0,True
Earth,True,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,Dickley,G,1322,S,8208,1,0.0,1,True,True,0.0,0.0,0.0,True
Earth,False,TRAPPIST-1e,57.0,False,6.0,510.0,372.0,0.0,0.0,Mirandry,G,1332,P,8209,1,888.0,1,True,False,0.0,882.0,888.0,True
Mars,False,TRAPPIST-1e,47.0,False,1282.0,0.0,5.0,495.0,0.0,Ble,D,241,S,8210,1,1782.0,1,True,False,495.0,5.0,1782.0,False
Earth,True,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,Haynard,G,1323,S,8211,1,0.0,1,True,True,0.0,0.0,0.0,True
Earth,False,PSO J318.5-22,29.0,False,487.0,0.0,60.0,12.0,0.0,Tersimpson,F,1569,S,8212,1,559.0,1,True,False,12.0,60.0,559.0,False
Earth,False,TRAPPIST-1e,32.0,False,0.0,2.0,1.0,0.0,881.0,Gouldensen,G,1333,P,8213,1,884.0,1,True,False,881.0,3.0,884.0,False
Europa,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,Exnutchor,D,242,S,8214,1,0.0,1,True,True,0.0,0.0,0.0,True
Earth,False,TRAPPIST-1e,18.0,False,22.0,0.0,681.0,0.0,1.0,Bonder,G,1334,P,8216,1,704.0,1,True,False,1.0,681.0,704.0,True
Earth,False,TRAPPIST-1e,49.0,False,0.0,4.0,50.0,0.0,746.0,Mcbriddley,F,1570,S,8217,1,800.0,1,True,False,746.0,54.0,800.0,False
Europa,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,Aloubtled,B,272,P,8218,1,0.0,1,True,True,0.0,0.0,0.0,True
Earth,False,TRAPPIST-1e,18.0,False,3.0,0.0,3.0,1773.0,0.0,Flynnis,G,1335,P,8219,1,1779.0,1,True,False,1773.0,3.0,1779.0,False
Europa,False,TRAPPIST-1e,29.0,False,0.0,5157.0,1.0,136.0,32.0,Gulcepusy,A,99,S,8220,1,5326.0,1,True,False,168.0,5158.0,5326.0,True
Mars,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,Cusa,F,1696,P,8221,1,0.0,1,True,True,0.0,0.0,0.0,True
Mars,False,TRAPPIST-1e,43.0,False,1054.0,109.0,576.0,645.0,0.0,Sidie,D,257,P,8222,1,2384.0,2,False,False,645.0,685.0,1192.0,False
Mars,False,TRAPPIST-1e,18.0,False,32.0,1255.0,1.0,0.0,0.0,Sidie,F,1697,P,8222,2,1288.0,2,False,False,0.0,1256.0,644.0,True
Earth,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Pooles,G,1325,S,8224,1,0.0,1,True,True,0.0,0.0,0.0,False
Mars,False,TRAPPIST-1e,15.0,False,85.0,0.0,1130.0,0.0,248.0,Nutty,Unknown,-1,,8225,1,1463.0,1,True,False,248.0,1130.0,1463.0,False
Mars,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Mille,F,1572,S,8226,1,0.0,3,False,True,0.0,0.0,0.0,True
Mars,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,Mille,F,1572,S,8226,2,0.0,3,False,True,0.0,0.0,0.0,True
Mars,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Mille,F,1572,S,8226,3,0.0,3,False,True,0.0,0.0,0.0,True
Earth,False,TRAPPIST-1e,27.0,False,14.0,1186.0,460.0,12.0,9.0,Headardyer,E,527,P,8227,1,1681.0,1,True,False,21.0,1646.0,1681.0,True
Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Patthews,G,1336,P,8229,1,0.0,1,True,True,0.0,0.0,0.0,True
Earth,False,TRAPPIST-1e,33.0,False,201.0,819.0,0.0,0.0,0.0,Fryersonis,G,1327,S,8231,1,1020.0,2,False,False,0.0,819.0,510.0,True
Earth,False,TRAPPIST-1e,65.0,False,0.0,0.0,113.0,208.0,587.0,Fryersonis,G,1327,S,8231,2,908.0,2,False,False,795.0,113.0,454.0,False
Earth,False,TRAPPIST-1e,19.0,False,5.0,666.0,0.0,123.0,440.0,Rames,F,1574,S,8232,1,1234.0,1,True,False,563.0,666.0,1234.0,False
Earth,False,TRAPPIST-1e,30.0,False,0.0,0.0,779.0,0.0,18.0,Balderts,F,1575,S,8233,1,797.0,2,False,False,18.0,779.0,398.5,False
Earth,False,TRAPPIST-1e,37.0,False,72.0,0.0,18.0,0.0,809.0,Balderts,F,1575,S,8233,2,899.0,2,False,False,809.0,18.0,449.5,False
Earth,False,TRAPPIST-1e,15.0,False,0.0,21.0,22.0,1149.0,249.0,Coxterez,F,1576,S,8235,1,1441.0,1,True,False,1398.0,43.0,1441.0,False
Earth,False,TRAPPIST-1e,19.0,False,511.0,0.0,0.0,267.0,0.0,Bakerson,F,1577,S,8237,1,778.0,1,True,False,267.0,0.0,778.0,False
Earth,False,TRAPPIST-1e,20.0,False,749.0,16.0,0.0,0.0,29.0,Thomason,F,1578,S,8238,1,794.0,2,False,False,29.0,16.0,397.0,False
Earth,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,Thomason,G,1328,S,8238,2,0.0,2,False,True,0.0,0.0,0.0,False
Earth,False,55 Cancri e,21.0,False,499.0,0.0,193.0,1.0,1.0,Garnes,F,1579,S,8239,1,694.0,1,True,False,2.0,193.0,694.0,False
Earth,False,TRAPPIST-1e,20.0,False,2.0,2.0,876.0,8.0,0.0,Harmontry,G,1330,S,8242,1,888.0,1,True,False,8.0,878.0,888.0,True
Earth,False,TRAPPIST-1e,18.0,False,0.0,44.0,0.0,795.0,69.0,Cooks,G,1331,S,8243,1,908.0,1,True,False,864.0,44.0,908.0,False
Earth,False,TRAPPIST-1e,27.0,False,1007.0,0.0,0.0,9.0,0.0,Bailes,G,1337,P,8244,1,1016.0,1,True,False,9.0,0.0,1016.0,False
Europa,False,TRAPPIST-1e,23.0,False,0.0,2984.0,23.0,686.0,173.0,Unknown,D,258,P,8247,1,3866.0,1,True,False,859.0,3007.0,3866.0,True
Earth,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Casez,G,1339,P,8248,1,0.0,2,False,True,0.0,0.0,0.0,False
Earth,False,PSO J318.5-22,72.0,False,309.0,0.0,0.0,0.0,463.0,Casez,G,1339,P,8248,2,772.0,2,False,False,463.0,0.0,386.0,False
Earth,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Singlents,G,1332,S,8251,1,0.0,1,True,True,0.0,0.0,0.0,True
Earth,False,55 Cancri e,29.0,False,52.0,0.0,612.0,465.0,79.0,Nieldsond,F,1699,P,8252,1,1208.0,3,False,False,544.0,612.0,402.6666666666667,False
Earth,False,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,Nieldsond,G,1341,P,8252,2,0.0,3,False,True,0.0,0.0,0.0,False
Earth,True,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,Nieldsond,G,1341,P,8252,3,0.0,3,False,True,0.0,0.0,0.0,False
Mars,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Cone,F,1700,P,8254,1,0.0,1,True,True,0.0,0.0,0.0,True
Earth,False,TRAPPIST-1e,28.0,False,0.0,1.0,12.0,875.0,0.0,Corman,G,1333,S,8255,1,888.0,1,True,False,875.0,13.0,888.0,False
Mars,False,TRAPPIST-1e,41.0,False,396.0,0.0,653.0,0.0,0.0,Bert,E,529,P,8257,1,1049.0,1,True,False,0.0,653.0,1049.0,False
Earth,False,TRAPPIST-1e,27.0,False,0.0,0.0,486.0,324.0,0.0,Potthews,G,1342,P,8259,1,810.0,1,True,False,324.0,486.0,810.0,False
Earth,False,55 Cancri e,19.0,False,84.0,4.0,4.0,629.0,0.0,Daviddley,F,1582,S,8260,1,721.0,3,False,False,629.0,8.0,240.33333333333334,False
Earth,False,55 Cancri e,8.0,False,0.0,0.0,0.0,0.0,0.0,Dunnisey,G,1334,S,8260,2,0.0,3,False,True,0.0,0.0,0.0,True
Earth,True,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,Daviddley,G,1334,S,8260,3,0.0,3,False,True,0.0,0.0,0.0,True
Earth,True,PSO J318.5-22,38.0,False,0.0,0.0,0.0,0.0,0.0,Kiddley,G,1343,P,8261,1,0.0,1,True,True,0.0,0.0,0.0,False
Mars,False,TRAPPIST-1e,21.0,False,32.0,0.0,1008.0,0.0,0.0,Ste,F,1584,S,8264,1,1040.0,1,True,False,0.0,1008.0,1040.0,True
Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Winsley,G,1344,P,8265,1,0.0,1,True,True,0.0,0.0,0.0,False
Earth,True,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,Thorney,G,1345,P,8266,1,0.0,1,True,True,0.0,0.0,0.0,True
Mars,False,TRAPPIST-1e,29.0,False,304.0,0.0,48.0,946.0,0.0,Cla,E,530,P,8267,1,1298.0,2,False,False,946.0,48.0,649.0,False
Mars,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Cla,F,1701,P,8267,2,0.0,2,False,True,0.0,0.0,0.0,True
Europa,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,Impress,B,321,S,8268,1,0.0,2,False,True,0.0,0.0,0.0,True
Europa,False,TRAPPIST-1e,19.0,False,0.0,3.0,0.0,918.0,2346.0,Impress,B,321,S,8268,2,3267.0,2,False,False,3264.0,3.0,1633.5,False
Mars,False,TRAPPIST-1e,38.0,False,86.0,1144.0,783.0,0.0,0.0,Hart,F,1702,P,8270,1,2013.0,1,True,False,0.0,1927.0,2013.0,True
Earth,False,TRAPPIST-1e,19.0,False,29.0,2633.0,0.0,0.0,124.0,Delazarson,F,1586,S,8271,1,2786.0,1,True,False,124.0,2633.0,2786.0,True
Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Fache,F,1587,S,8272,1,0.0,3,False,True,0.0,0.0,0.0,True
Mars,True,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Fache,F,1587,S,8272,2,0.0,3,False,True,0.0,0.0,0.0,True
Mars,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Fache,F,1587,S,8272,3,0.0,3,False,True,0.0,0.0,0.0,True
Earth,False,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,369.0,515.0,Woody,G,1346,P,8273,1,884.0,1,True,False,884.0,0.0,884.0,False
Mars,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Clake,F,1588,S,8275,1,0.0,1,True,True,0.0,0.0,0.0,True
Europa,False,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Oirmplathy,C,273,P,8276,1,0.0,2,False,True,0.0,0.0,0.0,True
Europa,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Tractive,C,273,P,8276,2,0.0,2,False,True,0.0,0.0,0.0,True
Earth,True,55 Cancri e,32.0,False,0.0,0.0,0.0,0.0,0.0,Woody,G,1348,P,8277,1,0.0,1,True,True,0.0,0.0,0.0,True
